t,v,h
829.333,28512.0,179.0
829.5,28512.0,179.0
829.667,28512.0,179.0
829.833,28512.0,179.0
830.0,28512.0,179.0
830.167,28512.0,179.0
830.333,28512.0,179.0
830.5,28512.0,179.0
830.667,28512.0,179.0
830.833,28512.0,179.0
831.0,28512.0,179.0
831.167,28512.0,179.0
831.333,28512.0,179.0
831.5,28512.0,179.0
831.667,28512.0,179.0
831.833,28512.0,179.0
832.0,28512.0,179.0
832.167,28512.0,179.0
832.333,28512.0,179.0
832.5,28512.0,179.0
832.667,28512.0,179.0
832.833,28512.0,179.0
833.0,28512.0,179.0
833.167,28548.0,179.0
833.333,28548.0,179.0
833.5,28548.0,179.0
833.667,28548.0,179.0
833.833,28548.0,179.0
834.0,28548.0,179.0
834.167,,
834.333,,
834.5,28548.0,179.0
834.667,28548.0,179.0
834.833,28548.0,179.0
835.0,28548.0,179.0
835.167,28548.0,179.0
835.333,28548.0,179.0
835.5,28548.0,179.0
835.667,28548.0,179.0
835.833,28548.0,179.0
836.0,28548.0,179.0
836.167,28584.0,179.0
836.333,28584.0,179.0
836.5,28584.0,179.0
836.667,28584.0,179.0
836.833,28584.0,179.0
837.0,28584.0,179.0
837.167,28584.0,179.0
837.333,28584.0,179.0
837.5,28584.0,179.0
837.667,28584.0,179.0
837.833,28584.0,179.0
838.0,28584.0,179.0
838.167,28584.0,179.0
838.333,28584.0,179.0
838.5,28584.0,179.0
838.667,28584.0,179.0
838.833,28584.0,179.0
839.0,28584.0,179.0
839.167,28620.0,179.0
839.333,28620.0,179.0
839.5,28620.0,179.0
839.667,28620.0,179.0
839.833,28620.0,179.0
840.0,28620.0,179.0
840.167,28620.0,179.0
840.333,28620.0,179.0
840.5,28620.0,179.0
840.667,28620.0,179.0
840.833,28620.0,179.0
841.0,28620.0,179.0
841.167,28620.0,179.0
841.333,28620.0,179.0
841.5,28620.0,179.0
841.667,28620.0,179.0
841.833,28620.0,179.0
842.0,28620.0,179.0
842.167,28620.0,179.0
842.333,28620.0,179.0
842.5,28620.0,179.0
842.667,28620.0,179.0
842.833,28620.0,179.0
843.0,28620.0,179.0
843.167,28656.0,179.0
843.333,28656.0,179.0
843.5,28656.0,179.0
843.667,28656.0,179.0
843.833,28656.0,179.0
844.0,28656.0,179.0
844.167,28656.0,179.0
844.333,28656.0,179.0
844.5,28656.0,179.0
844.667,28656.0,179.0
844.833,28656.0,179.0
845.0,28656.0,179.0
845.167,28656.0,179.0
845.333,28656.0,179.0
845.5,28656.0,179.0
845.667,28656.0,179.0
845.833,28656.0,179.0
846.0,28656.0,179.0
846.167,28692.0,179.0
846.333,28692.0,179.0
846.5,,
846.667,28692.0,179.0
846.833,,
847.0,,
847.167,,
847.333,,
847.5,28692.0,179.0
847.667,,
847.833,,
848.0,,
848.167,,
848.333,28692.0,179.0
848.5,,
848.667,28692.0,179.0
848.833,,
849.0,28692.0,179.0
849.167,,
849.333,28728.0,179.0
849.5,28728.0,179.0
849.667,,
849.833,28728.0,179.0
850.0,28728.0,179.0
850.167,28728.0,179.0
850.333,28728.0,179.0
850.5,,
850.667,28728.0,179.0
850.833,28728.0,179.0
851.0,28728.0,179.0
851.167,28728.0,179.0
851.333,28728.0,179.0
851.5,28728.0,179.0
851.667,28728.0,179.0
851.833,28728.0,179.0
852.0,28728.0,179.0
852.167,28728.0,179.0
852.333,28728.0,179.0
852.5,28728.0,179.0
852.667,28728.0,179.0
852.833,28728.0,179.0
853.0,28728.0,179.0
853.167,28764.0,179.0
853.333,28764.0,179.0
853.5,28764.0,179.0
853.667,28764.0,179.0
853.833,28764.0,179.0
854.0,28764.0,179.0
854.167,28764.0,179.0
854.333,,
854.5,28764.0,179.0
854.667,28764.0,179.0
854.833,28764.0,179.0
855.0,28764.0,179.0
855.167,28764.0,179.0
855.333,28764.0,179.0
855.5,,
855.667,28764.0,179.0
855.833,,
856.0,28764.0,179.0
856.167,28800.0,179.0
856.333,,
856.5,,
856.667,,
856.833,,
857.0,,
857.167,,
857.333,,
857.5,,
857.667,,
857.833,,
858.0,,
858.167,,
858.333,,
858.5,,
858.667,,
858.833,28800.0,179.0
859.0,,
859.167,28836.0,180.0
859.333,,
859.5,28836.0,180.0
859.667,28836.0,180.0
859.833,,
860.0,,
860.167,28836.0,180.0
860.333,28836.0,180.0
860.5,28836.0,180.0
860.667,28836.0,180.0
860.833,28836.0,180.0
861.0,28836.0,180.0
861.167,28836.0,180.0
861.333,28836.0,180.0
861.5,28836.0,180.0
861.667,28836.0,180.0
861.833,28836.0,180.0
862.0,28836.0,180.0
862.167,28872.0,180.0
862.333,28872.0,180.0
862.5,28872.0,180.0
862.667,28872.0,180.0
862.833,28872.0,180.0
863.0,28872.0,180.0
863.167,28872.0,180.0
863.333,28872.0,180.0
863.5,28872.0,180.0
863.667,28872.0,180.0
863.833,28872.0,180.0
864.0,28872.0,180.0
864.167,,
864.333,,
864.5,28872.0,180.0
864.667,28872.0,180.0
864.833,28872.0,180.0
865.0,28872.0,180.0
865.167,28872.0,180.0
865.333,28872.0,180.0
865.5,28872.0,180.0
865.667,28872.0,180.0
865.833,28872.0,180.0
866.0,28872.0,180.0
866.167,28908.0,180.0
866.333,28908.0,180.0
866.5,28908.0,180.0
866.667,28908.0,180.0
866.833,28908.0,180.0
867.0,28908.0,180.0
867.167,28908.0,180.0
867.333,,
867.5,,
867.667,28908.0,180.0
867.833,28908.0,180.0
868.0,28908.0,180.0
868.167,28908.0,180.0
868.333,28908.0,180.0
868.5,28908.0,180.0
868.667,28908.0,180.0
868.833,28908.0,180.0
869.0,28908.0,180.0
869.167,28944.0,180.0
869.333,28944.0,180.0
869.5,28944.0,180.0
869.667,28944.0,180.0
869.833,28944.0,180.0
870.0,28944.0,180.0
870.167,28944.0,180.0
870.333,28944.0,180.0
870.5,28944.0,180.0
870.667,28944.0,180.0
870.833,28944.0,180.0
871.0,28944.0,180.0
871.167,28944.0,180.0
871.333,28944.0,180.0
871.5,28944.0,180.0
871.667,28944.0,180.0
871.833,28944.0,180.0
872.0,28944.0,180.0
872.167,28980.0,180.0
872.333,28980.0,180.0
872.5,28980.0,180.0
872.667,28980.0,180.0
872.833,28980.0,180.0
873.0,28980.0,180.0
873.167,28980.0,180.0
873.333,28980.0,180.0
873.5,28980.0,180.0
873.667,28980.0,180.0
873.833,,
874.0,,
874.167,28980.0,180.0
874.333,28980.0,180.0
874.5,28980.0,180.0
874.667,28980.0,180.0
874.833,28980.0,180.0
875.0,28980.0,180.0
875.167,28980.0,180.0
875.333,28980.0,180.0
875.5,28980.0,180.0
875.667,28980.0,180.0
875.833,28980.0,180.0
876.0,28980.0,180.0
876.167,29016.0,180.0
876.333,29016.0,180.0
876.5,29016.0,180.0
876.667,29016.0,180.0
876.833,29016.0,180.0
877.0,29016.0,180.0
877.167,29016.0,180.0
877.333,29016.0,180.0
877.5,29016.0,180.0
877.667,29016.0,180.0
877.833,29016.0,180.0
878.0,29016.0,180.0
878.167,29016.0,180.0
878.333,29016.0,180.0
878.5,29016.0,180.0
878.667,29016.0,180.0
878.833,29016.0,180.0
879.0,29016.0,180.0
879.167,29052.0,180.0
879.333,29052.0,180.0
879.5,29052.0,180.0
879.667,29052.0,180.0
879.833,29052.0,180.0
880.0,29052.0,180.0
880.167,29052.0,181.0
880.333,29052.0,181.0
880.5,29052.0,181.0
880.667,29052.0,181.0
880.833,29052.0,181.0
881.0,29052.0,181.0
881.167,29052.0,181.0
881.333,29052.0,181.0
881.5,29052.0,181.0
881.667,29052.0,181.0
881.833,29052.0,181.0
882.0,29052.0,181.0
882.167,29088.0,181.0
882.333,29088.0,181.0
882.5,29088.0,181.0
882.667,29088.0,181.0
882.833,29088.0,181.0
883.0,29088.0,181.0
883.167,29088.0,181.0
883.333,29088.0,181.0
883.5,29088.0,181.0
883.667,29088.0,181.0
883.833,29088.0,181.0
884.0,29088.0,181.0
884.167,29088.0,181.0
884.333,29088.0,181.0
884.5,29088.0,181.0
884.667,29088.0,181.0
884.833,29088.0,181.0
885.0,29088.0,181.0
885.167,29088.0,181.0
885.333,29088.0,181.0
885.5,29088.0,181.0
885.667,29088.0,181.0
885.833,29088.0,181.0
886.0,29088.0,181.0
886.167,29124.0,181.0
886.333,29124.0,181.0
886.5,29124.0,181.0
886.667,29124.0,181.0
886.833,29124.0,181.0
887.0,29124.0,181.0
887.167,29124.0,181.0
887.333,29124.0,181.0
887.5,29124.0,181.0
887.667,29124.0,181.0
887.833,29124.0,181.0
888.0,29124.0,181.0
888.167,29124.0,181.0
888.333,29124.0,181.0
888.5,29124.0,181.0
888.667,29124.0,181.0
888.833,29124.0,181.0
889.0,29124.0,181.0
889.167,29160.0,181.0
889.333,29160.0,181.0
889.5,29160.0,181.0
889.667,29160.0,181.0
889.833,29160.0,181.0
890.0,29160.0,181.0
890.167,29160.0,181.0
890.333,29160.0,181.0
890.5,29160.0,181.0
890.667,29160.0,181.0
890.833,29160.0,181.0
891.0,29160.0,181.0
891.167,29160.0,181.0
891.333,29160.0,181.0
891.5,29160.0,181.0
891.667,29160.0,181.0
891.833,29160.0,181.0
892.0,29160.0,181.0
892.167,29196.0,181.0
892.333,29196.0,181.0
892.5,29196.0,181.0
892.667,29196.0,181.0
892.833,29196.0,181.0
893.0,29196.0,181.0
893.167,29196.0,181.0
893.333,29196.0,181.0
893.5,29196.0,181.0
893.667,29196.0,181.0
893.833,29196.0,181.0
894.0,29196.0,181.0
894.167,29196.0,182.0
894.333,29196.0,182.0
894.5,29196.0,182.0
894.667,29196.0,182.0
894.833,29196.0,182.0
895.0,29196.0,182.0
895.167,29196.0,182.0
895.333,29196.0,182.0
895.5,29196.0,182.0
895.667,29196.0,182.0
895.833,29196.0,182.0
896.0,29196.0,182.0
896.167,29232.0,182.0
896.333,29232.0,182.0
896.5,29232.0,182.0
896.667,29232.0,182.0
896.833,29232.0,182.0
897.0,29232.0,182.0
897.167,29232.0,182.0
897.333,29232.0,182.0
897.5,29232.0,182.0
897.667,29232.0,182.0
897.833,29232.0,182.0
898.0,29232.0,182.0
898.167,,
898.333,,
898.5,,
898.667,,
898.833,,
899.0,,
899.167,29268.0,182.0
899.333,29268.0,182.0
899.5,29268.0,182.0
899.667,29268.0,182.0
899.833,29268.0,182.0
900.0,29268.0,182.0
900.167,29268.0,182.0
900.333,29268.0,182.0
900.5,29268.0,182.0
900.667,29268.0,182.0
900.833,29268.0,182.0
901.0,29268.0,182.0
901.167,,
901.333,29268.0,182.0
901.5,29268.0,182.0
901.667,29268.0,182.0
901.833,29268.0,182.0
902.0,29268.0,182.0
902.167,29304.0,182.0
902.333,29304.0,182.0
902.5,29304.0,182.0
902.667,29304.0,182.0
902.833,29304.0,182.0
903.0,29304.0,182.0
903.167,29304.0,182.0
903.333,29304.0,182.0
903.5,29304.0,182.0
903.667,29304.0,182.0
903.833,29304.0,182.0
904.0,29304.0,182.0
904.167,29304.0,183.0
904.333,29304.0,183.0
904.5,29304.0,183.0
904.667,29304.0,183.0
904.833,29304.0,183.0
905.0,29304.0,183.0
905.167,29304.0,183.0
905.333,29304.0,183.0
905.5,29304.0,183.0
905.667,29304.0,183.0
905.833,29304.0,183.0
906.0,29304.0,183.0
906.167,29340.0,183.0
906.333,29340.0,183.0
906.5,29340.0,183.0
906.667,29340.0,183.0
906.833,29340.0,183.0
907.0,29340.0,183.0
907.167,29340.0,183.0
907.333,29340.0,183.0
907.5,29340.0,183.0
907.667,29340.0,183.0
907.833,29340.0,183.0
908.0,29340.0,183.0
908.167,29340.0,183.0
908.333,29340.0,183.0
908.5,29340.0,183.0
908.667,29340.0,183.0
908.833,29340.0,183.0
909.0,29340.0,183.0
909.167,29376.0,183.0
909.333,29376.0,183.0
909.5,29376.0,183.0
909.667,29376.0,183.0
909.833,29376.0,183.0
910.0,29376.0,183.0
910.167,29376.0,183.0
910.333,29376.0,183.0
910.5,29376.0,183.0
910.667,29376.0,183.0
910.833,29376.0,183.0
911.0,29376.0,183.0
911.167,29376.0,183.0
911.333,29376.0,183.0
911.5,29376.0,183.0
911.667,29376.0,183.0
911.833,29376.0,183.0
912.0,29376.0,183.0
912.167,29412.0,183.0
912.333,29412.0,183.0
912.5,29412.0,183.0
912.667,29412.0,183.0
912.833,29412.0,183.0
913.0,29412.0,183.0
913.167,29412.0,184.0
913.333,29412.0,184.0
913.5,29412.0,184.0
913.667,29412.0,184.0
913.833,29412.0,184.0
914.0,29412.0,184.0
914.167,29412.0,184.0
914.333,29412.0,184.0
914.5,29412.0,184.0
914.667,29412.0,184.0
914.833,29412.0,184.0
915.0,29412.0,184.0
915.167,29412.0,184.0
915.333,29412.0,184.0
915.5,29412.0,184.0
915.667,29412.0,184.0
915.833,29412.0,184.0
916.0,29412.0,184.0
916.167,29448.0,184.0
916.333,29448.0,184.0
916.5,29448.0,184.0
916.667,29448.0,184.0
916.833,29448.0,184.0
917.0,29448.0,184.0
917.167,29448.0,184.0
917.333,29448.0,184.0
917.5,29448.0,184.0
917.667,29448.0,184.0
917.833,29448.0,184.0
918.0,29448.0,184.0
918.167,29448.0,184.0
918.333,29448.0,184.0
918.5,29448.0,184.0
918.667,29448.0,184.0
918.833,29448.0,184.0
919.0,29448.0,184.0
919.167,29484.0,184.0
919.333,29484.0,184.0
919.5,29484.0,184.0
919.667,29484.0,184.0
919.833,29484.0,184.0
920.0,29484.0,184.0
920.167,29484.0,185.0
920.333,29484.0,185.0
920.5,29484.0,185.0
920.667,29484.0,185.0
920.833,29484.0,185.0
921.0,29484.0,185.0
921.167,29484.0,185.0
921.333,29484.0,185.0
921.5,29484.0,185.0
921.667,29484.0,185.0
921.833,29484.0,185.0
922.0,29484.0,185.0
922.167,29520.0,185.0
922.333,29520.0,185.0
922.5,29520.0,185.0
922.667,29520.0,185.0
922.833,,
923.0,,
923.167,29520.0,185.0
923.333,29520.0,185.0
923.5,29520.0,185.0
923.667,29520.0,185.0
923.833,29520.0,185.0
924.0,29520.0,185.0
924.167,29520.0,185.0
924.333,29520.0,185.0
924.5,29520.0,185.0
924.667,29520.0,185.0
924.833,29520.0,185.0
925.0,29520.0,185.0
925.167,29556.0,185.0
925.333,29556.0,185.0
925.5,29556.0,185.0
925.667,29556.0,185.0
925.833,29556.0,185.0
926.0,29556.0,185.0
926.167,29556.0,185.0
926.333,29556.0,185.0
926.5,29556.0,185.0
926.667,29556.0,185.0
926.833,29556.0,185.0
927.0,29556.0,185.0
927.167,29556.0,186.0
927.333,29556.0,186.0
927.5,29556.0,186.0
927.667,29556.0,186.0
927.833,29556.0,186.0
928.0,29556.0,186.0
928.167,29556.0,186.0
928.333,29556.0,186.0
928.5,29556.0,186.0
928.667,29556.0,186.0
928.833,29556.0,186.0
929.0,29592.0,186.0
929.167,29592.0,186.0
929.333,29592.0,186.0
929.5,29592.0,186.0
929.667,29592.0,186.0
929.833,29592.0,186.0
930.0,29592.0,186.0
930.167,29592.0,186.0
930.333,29592.0,186.0
930.5,29592.0,186.0
930.667,29592.0,186.0
930.833,29592.0,186.0
931.0,29592.0,186.0
931.167,29592.0,186.0
931.333,29592.0,186.0
931.5,29592.0,186.0
931.667,29592.0,186.0
931.833,29592.0,186.0
932.0,29628.0,186.0
932.167,29628.0,186.0
932.333,29628.0,186.0
932.5,29628.0,186.0
932.667,29628.0,186.0
932.833,29628.0,186.0
933.0,29628.0,182.0
933.167,29628.0,187.0
933.333,29628.0,187.0
933.5,29628.0,187.0
933.667,29628.0,187.0
933.833,29628.0,187.0
934.0,29628.0,187.0
934.167,29628.0,187.0
934.333,29628.0,187.0
934.5,29628.0,187.0
934.667,29628.0,187.0
934.833,29628.0,187.0
935.0,29628.0,187.0
935.167,29664.0,187.0
935.333,29664.0,187.0
935.5,29664.0,187.0
935.667,29664.0,187.0
935.833,29664.0,187.0
936.0,29664.0,187.0
936.167,29664.0,187.0
936.333,29664.0,187.0
936.5,29664.0,187.0
936.667,29664.0,187.0
936.833,29664.0,187.0
937.0,29664.0,187.0
937.167,29664.0,187.0
937.333,29664.0,187.0
937.5,29664.0,187.0
937.667,29664.0,187.0
937.833,29664.0,187.0
938.0,29664.0,187.0
938.167,29664.0,187.0
938.333,29664.0,187.0
938.5,29664.0,187.0
938.667,29664.0,187.0
938.833,29664.0,187.0
939.0,29664.0,187.0
939.167,29700.0,188.0
939.333,29700.0,188.0
939.5,29700.0,188.0
939.667,29700.0,188.0
939.833,29700.0,188.0
940.0,29700.0,188.0
940.167,29700.0,188.0
940.333,29700.0,188.0
940.5,29700.0,188.0
940.667,29700.0,188.0
940.833,29700.0,188.0
941.0,29700.0,188.0
941.167,29700.0,188.0
941.333,29700.0,188.0
941.5,29700.0,188.0
941.667,29700.0,188.0
941.833,29700.0,188.0
942.0,29700.0,188.0
942.167,29736.0,188.0
942.333,29736.0,188.0
942.5,29736.0,188.0
942.667,29736.0,188.0
942.833,29736.0,188.0
943.0,29736.0,188.0
943.167,29736.0,188.0
943.333,29736.0,188.0
943.5,29736.0,188.0
943.667,29736.0,188.0
943.833,29736.0,188.0
944.0,29736.0,188.0
944.167,29736.0,188.0
944.333,29736.0,188.0
944.5,29736.0,188.0
944.667,29736.0,188.0
944.833,29736.0,188.0
945.0,29736.0,188.0
945.167,29772.0,189.0
945.333,29772.0,189.0
945.5,29772.0,189.0
945.667,29772.0,189.0
945.833,29772.0,189.0
946.0,29772.0,189.0
946.167,29772.0,189.0
946.333,29772.0,189.0
946.5,29772.0,189.0
946.667,29772.0,189.0
946.833,29772.0,189.0
947.0,29772.0,189.0
947.167,29772.0,189.0
947.333,29772.0,189.0
947.5,29772.0,189.0
947.667,29772.0,189.0
947.833,29772.0,189.0
948.0,29772.0,189.0
948.167,29772.0,189.0
948.333,29772.0,189.0
948.5,29772.0,189.0
948.667,29772.0,189.0
948.833,29772.0,189.0
949.0,29772.0,189.0
949.167,29808.0,189.0
949.333,29808.0,189.0
949.5,29808.0,189.0
949.667,29808.0,189.0
949.833,29808.0,189.0
950.0,29808.0,189.0
950.167,29808.0,190.0
950.333,29808.0,190.0
950.5,29808.0,190.0
950.667,29808.0,190.0
950.833,29808.0,190.0
951.0,29808.0,190.0
951.167,29808.0,190.0
951.333,29808.0,190.0
951.5,29808.0,190.0
951.667,29808.0,190.0
951.833,29808.0,190.0
952.0,29808.0,190.0
952.167,29844.0,190.0
952.333,29844.0,190.0
952.5,29844.0,190.0
952.667,29844.0,190.0
952.833,29844.0,190.0
953.0,29844.0,190.0
953.167,29844.0,190.0
953.333,29844.0,190.0
953.5,29844.0,190.0
953.667,29844.0,190.0
953.833,29844.0,190.0
954.0,29844.0,190.0
954.167,29844.0,191.0
954.333,29844.0,191.0
954.5,29844.0,191.0
954.667,29844.0,191.0
954.833,29844.0,191.0
955.0,29844.0,191.0
955.167,,
955.333,29880.0,191.0
955.5,29880.0,191.0
955.667,29880.0,191.0
955.833,29880.0,191.0
956.0,29880.0,191.0
956.167,,
956.333,,
956.5,29880.0,191.0
956.667,29880.0,191.0
956.833,,
957.0,29880.0,191.0
957.167,,
957.333,29880.0,191.0
957.5,,
957.667,,
957.833,,
958.0,29880.0,191.0
958.167,,
958.333,29880.0,191.0
958.5,29880.0,191.0
958.667,29880.0,191.0
958.833,29880.0,191.0
959.0,29880.0,192.0
959.167,29916.0,192.0
959.333,29916.0,192.0
959.5,29916.0,192.0
959.667,29916.0,192.0
959.833,29916.0,192.0
960.0,29916.0,192.0
960.167,29916.0,192.0
960.333,29916.0,192.0
960.5,29916.0,192.0
960.667,29916.0,192.0
960.833,29916.0,192.0
961.0,29916.0,192.0
961.167,29916.0,192.0
961.333,29916.0,192.0
961.5,29916.0,192.0
961.667,29916.0,192.0
961.833,29916.0,192.0
962.0,29952.0,192.0
962.167,29952.0,192.0
962.333,29952.0,192.0
962.5,29952.0,192.0
962.667,29952.0,192.0
962.833,29952.0,192.0
963.0,29952.0,193.0
963.167,29952.0,193.0
963.333,29952.0,193.0
963.5,29952.0,193.0
963.667,29952.0,193.0
963.833,29952.0,193.0
964.0,29952.0,193.0
964.167,29952.0,193.0
964.333,29952.0,193.0
964.5,29952.0,193.0
964.667,29952.0,193.0
964.833,29952.0,193.0
965.0,29988.0,193.0
965.167,29988.0,193.0
965.333,29988.0,193.0
965.5,29988.0,193.0
965.667,29988.0,193.0
965.833,29988.0,193.0
966.0,29988.0,193.0
966.167,29988.0,193.0
966.333,29988.0,193.0
966.5,29988.0,193.0
966.667,29988.0,193.0
966.833,29988.0,193.0
967.0,29988.0,194.0
967.167,29988.0,194.0
967.333,29988.0,194.0
967.5,29988.0,194.0
967.667,29988.0,194.0
967.833,29988.0,194.0
968.0,29988.0,194.0
968.167,29988.0,194.0
968.333,29988.0,194.0
968.5,29988.0,194.0
968.667,29988.0,194.0
968.833,29988.0,194.0
969.0,30024.0,194.0
969.167,30024.0,194.0
969.333,30024.0,194.0
969.5,30024.0,194.0
969.667,30024.0,194.0
969.833,30024.0,194.0
970.0,30024.0,194.0
970.167,30024.0,194.0
970.333,30024.0,194.0
970.5,30024.0,194.0
970.667,30024.0,194.0
970.833,30024.0,194.0
971.0,30024.0,195.0
971.167,30024.0,195.0
971.333,30024.0,195.0
971.5,30024.0,195.0
971.667,30024.0,195.0
971.833,30024.0,195.0
972.0,30060.0,195.0
972.167,30060.0,195.0
972.333,30060.0,195.0
972.5,30060.0,195.0
972.667,30060.0,195.0
972.833,30060.0,195.0
973.0,30060.0,195.0
973.167,,
973.333,,
973.5,,
973.667,,
973.833,,
974.0,30060.0,195.0
974.167,30060.0,195.0
974.333,30060.0,195.0
974.5,30060.0,195.0
974.667,30060.0,195.0
974.833,30060.0,195.0
975.0,30096.0,196.0
975.167,30096.0,196.0
975.333,30096.0,196.0
975.5,30096.0,196.0
975.667,30096.0,196.0
975.833,30096.0,196.0
976.0,30096.0,196.0
976.167,30096.0,196.0
976.333,30096.0,196.0
976.5,30096.0,196.0
976.667,30096.0,196.0
976.833,30096.0,196.0
977.0,30096.0,196.0
977.167,30096.0,196.0
977.333,30096.0,196.0
977.5,30096.0,196.0
977.667,30096.0,196.0
977.833,30096.0,196.0
978.0,30096.0,196.0
978.167,30096.0,196.0
978.333,30096.0,196.0
978.5,30096.0,196.0
978.667,30096.0,196.0
978.833,30096.0,196.0
979.0,30132.0,197.0
979.167,30132.0,197.0
979.333,30132.0,197.0
979.5,30132.0,197.0
979.667,30132.0,197.0
979.833,30132.0,197.0
980.0,,
980.167,30132.0,197.0
980.333,30132.0,197.0
980.5,,
980.667,,
980.833,,
981.0,30132.0,197.0
981.167,30132.0,197.0
981.333,30132.0,197.0
981.5,30132.0,197.0
981.667,30132.0,197.0
981.833,30132.0,197.0
982.0,30168.0,198.0
982.167,30168.0,198.0
982.333,30168.0,198.0
982.5,30168.0,198.0
982.667,30168.0,198.0
982.833,30168.0,198.0
983.0,30168.0,198.0
983.167,30168.0,198.0
983.333,30168.0,198.0
983.5,30168.0,198.0
983.667,30168.0,198.0
983.833,30168.0,198.0
984.0,30168.0,198.0
984.167,30168.0,198.0
984.333,30168.0,198.0
984.5,30168.0,198.0
984.667,30168.0,198.0
984.833,30168.0,198.0
985.0,30204.0,198.0
985.167,30204.0,198.0
985.333,30204.0,198.0
985.5,30204.0,198.0
985.667,30204.0,198.0
985.833,30204.0,198.0
986.0,30204.0,199.0
986.167,,
986.333,30204.0,199.0
986.5,,
986.667,30204.0,199.0
986.833,30204.0,199.0
987.0,30204.0,199.0
987.167,30204.0,199.0
987.333,30204.0,199.0
987.5,30204.0,199.0
987.667,30204.0,199.0
987.833,30204.0,199.0
988.0,30240.0,199.0
988.167,30240.0,199.0
988.333,30240.0,199.0
988.5,30240.0,199.0
988.667,30240.0,199.0
988.833,30240.0,199.0
989.0,30240.0,200.0
989.167,30240.0,200.0
989.333,30240.0,200.0
989.5,,
989.667,,
989.833,30240.0,200.0
990.0,,
990.167,30240.0,200.0
990.333,30240.0,200.0
990.5,30240.0,200.0
990.667,30240.0,200.0
990.833,30240.0,200.0
991.0,30240.0,200.0
991.167,30240.0,200.0
991.333,30240.0,200.0
991.5,30240.0,200.0
991.667,30240.0,200.0
991.833,30240.0,200.0
992.0,30276.0,201.0
992.167,30276.0,201.0
992.333,30276.0,201.0
992.5,30276.0,201.0
992.667,30276.0,201.0
992.833,30276.0,201.0
993.0,30276.0,201.0
993.167,30276.0,201.0
993.333,30276.0,201.0
993.5,30276.0,201.0
993.667,30276.0,201.0
993.833,30276.0,201.0
994.0,30276.0,201.0
994.167,30276.0,201.0
994.333,30276.0,201.0
994.5,30276.0,201.0
994.667,30276.0,201.0
994.833,30276.0,201.0
995.0,30312.0,202.0
995.167,30312.0,202.0
995.333,30312.0,202.0
995.5,30312.0,202.0
995.667,30312.0,202.0
995.833,30312.0,202.0
996.0,30312.0,202.0
996.167,30312.0,202.0
996.333,30312.0,202.0
996.5,30312.0,202.0
996.667,30312.0,202.0
996.833,30312.0,202.0
997.0,30312.0,202.0
997.167,30312.0,202.0
997.333,30312.0,202.0
997.5,30312.0,202.0
997.667,30312.0,202.0
997.833,30312.0,202.0
998.0,30348.0,203.0
998.167,30348.0,203.0
998.333,30348.0,203.0
998.5,30348.0,203.0
998.667,30348.0,203.0
998.833,30348.0,203.0
999.0,30348.0,203.0
999.167,30348.0,203.0
999.333,30348.0,203.0
999.5,30348.0,203.0
999.667,30348.0,203.0
999.833,30348.0,203.0
1000.0,30348.0,203.0
1000.167,30348.0,203.0
1000.333,30348.0,203.0
1000.5,30348.0,203.0
1000.667,30348.0,203.0
1000.833,30348.0,203.0
1001.0,30348.0,204.0
1001.167,30348.0,204.0
1001.333,30348.0,204.0
1001.5,30348.0,204.0
1001.667,30348.0,204.0
1001.833,30348.0,204.0
1002.0,30384.0,204.0
1002.167,30384.0,204.0
1002.333,30384.0,204.0
1002.5,30384.0,204.0
1002.667,30384.0,204.0
1002.833,30384.0,204.0
1003.0,30384.0,204.0
1003.167,30384.0,204.0
1003.333,30384.0,204.0
1003.5,30384.0,204.0
1003.667,30384.0,204.0
1003.833,30384.0,204.0
1004.0,30384.0,205.0
1004.167,30384.0,205.0
1004.333,30384.0,205.0
1004.5,30384.0,205.0
1004.667,30384.0,205.0
1004.833,30384.0,205.0
1005.0,,
1005.167,,
1005.333,,
1005.5,,
1005.667,,
1005.833,,
1006.0,30420.0,205.0
1006.167,30420.0,205.0
1006.333,30420.0,205.0
1006.5,30420.0,205.0
1006.667,30420.0,205.0
1006.833,30420.0,205.0
1007.0,,
1007.167,,
1007.333,,
1007.5,,
1007.667,,
1007.833,,
1008.0,30456.0,206.0
1008.167,30456.0,206.0
1008.333,30456.0,206.0
1008.5,30456.0,206.0
1008.667,30456.0,206.0
1008.833,30456.0,206.0
1009.0,30456.0,206.0
1009.167,30456.0,206.0
1009.333,30456.0,206.0
1009.5,30456.0,206.0
1009.667,30456.0,206.0
1009.833,30456.0,206.0
1010.0,30456.0,207.0
1010.167,30456.0,207.0
1010.333,30456.0,207.0
1010.5,30456.0,207.0
1010.667,30456.0,207.0
1010.833,30456.0,207.0
1011.0,30456.0,207.0
1011.167,30456.0,207.0
1011.333,30456.0,207.0
1011.5,30456.0,207.0
1011.667,30456.0,207.0
1011.833,30456.0,207.0
1012.0,30492.0,207.0
1012.167,30492.0,207.0
1012.333,30492.0,207.0
1012.5,30492.0,207.0
1012.667,30492.0,207.0
1012.833,30492.0,207.0
1013.0,30492.0,208.0
1013.167,30492.0,208.0
1013.333,30492.0,208.0
1013.5,30492.0,208.0
1013.667,30492.0,208.0
1013.833,30492.0,208.0
1014.0,30492.0,208.0
1014.167,30492.0,208.0
1014.333,30492.0,208.0
1014.5,30492.0,208.0
1014.667,30492.0,208.0
1014.833,30492.0,208.0
1015.0,30528.0,209.0
1015.167,30528.0,209.0
